Orthogroup	2506520024	2687453699	2767802316	2767802455	644736333	GCA_000310125.2	GCA_003332265.1	Reactor4-bin.4	spades-bin.32	Total
OG0002664	0	1	1	0	1	0	0	1	2	6
OG0002665	0	1	0	1	0	1	1	1	1	6
OG0002666	0	1	1	1	1	1	0	0	1	6
OG0002667	0	1	1	1	1	0	0	1	1	6
OG0002668	0	1	1	0	1	0	1	1	1	6
OG0002669	0	1	1	1	1	0	1	0	1	6
OG0002670	0	1	0	1	0	0	2	1	1	6
OG0002671	0	2	1	0	1	0	1	0	1	6
OG0002672	0	1	1	1	1	0	1	1	0	6
OG0002673	0	1	1	1	1	0	1	0	1	6
OG0002674	0	1	1	1	1	0	1	1	0	6
OG0002675	0	1	1	0	1	0	0	3	0	6
OG0002676	0	1	1	1	1	0	1	1	0	6
OG0002677	0	1	1	1	1	0	1	1	0	6
OG0002678	0	1	1	0	1	0	1	1	1	6
OG0002679	0	1	1	0	1	0	1	1	1	6
OG0002680	0	1	1	1	1	0	1	0	1	6
OG0002681	0	1	1	1	1	0	0	1	1	6
OG0002682	0	1	1	1	1	0	0	1	1	6
OG0002683	0	1	1	0	1	0	1	1	1	6
OG0002684	0	1	1	0	1	0	1	1	1	6
OG0002685	0	1	0	3	0	0	1	0	1	6
OG0002686	0	1	1	1	1	0	1	0	1	6
OG0002687	0	1	1	1	1	0	1	0	1	6
OG0002688	0	1	1	0	1	0	1	1	1	6
OG0002689	0	1	1	0	1	0	1	1	1	6
OG0002690	0	1	0	0	0	2	1	1	1	6
OG0002691	0	1	1	1	1	0	1	0	1	6
OG0002692	0	1	1	0	1	1	1	0	1	6
OG0002693	0	1	1	0	1	0	1	1	1	6
OG0002694	0	1	1	0	2	0	2	0	0	6
OG0002695	0	1	1	0	1	1	0	1	1	6
OG0002696	0	1	1	0	1	0	1	1	1	6
OG0002697	0	1	0	3	0	1	0	1	0	6
OG0002698	0	1	0	1	0	0	1	2	1	6
OG0002699	0	1	1	1	1	0	1	0	1	6
OG0002700	0	1	1	1	1	1	0	1	0	6
OG0002701	0	1	1	0	1	1	1	1	0	6
OG0002702	0	1	1	1	1	0	0	1	1	6
OG0002703	0	1	0	1	1	0	1	1	1	6
OG0002704	0	1	1	1	1	0	0	1	1	6
OG0002705	0	1	1	0	1	0	1	1	1	6
OG0002706	0	1	0	1	1	0	1	1	1	6
OG0002707	0	1	0	1	0	1	1	1	1	6
OG0002708	0	1	1	0	1	1	1	0	1	6
OG0002709	0	1	1	0	1	0	1	1	1	6
OG0002710	0	1	1	0	1	0	1	1	1	6
OG0002711	0	1	1	1	1	0	0	1	1	6
OG0002712	0	1	1	1	1	0	0	1	1	6
OG0002713	0	1	1	1	1	0	0	1	1	6
OG0002714	0	1	1	0	1	0	1	1	1	6
OG0002715	0	1	0	1	0	1	1	1	1	6
OG0002716	0	1	0	1	0	0	2	1	1	6
OG0002717	0	1	1	0	1	0	1	1	1	6
OG0002718	0	1	1	0	1	0	1	1	1	6
OG0002719	0	1	1	0	1	0	1	1	1	6
OG0002720	0	1	1	1	1	0	1	1	0	6
OG0002721	0	1	1	0	1	0	2	0	1	6
OG0002722	0	1	0	0	0	1	3	0	1	6
OG0002723	0	1	0	3	0	1	0	0	1	6
OG0002724	0	1	1	0	1	1	1	1	0	6
OG0002725	0	1	1	1	1	0	1	0	1	6
OG0002726	0	1	1	0	1	1	0	1	1	6
OG0002727	0	1	1	0	1	0	2	0	1	6
OG0002728	0	1	0	0	0	1	1	2	1	6
OG0002729	0	1	1	0	1	0	1	1	1	6
OG0002730	0	1	1	0	1	1	1	1	0	6
OG0002731	0	1	1	1	1	0	1	0	1	6
OG0002732	0	1	1	1	1	1	0	0	1	6
OG0002733	0	1	1	1	1	0	0	1	1	6
OG0002734	0	1	1	1	1	0	0	1	1	6
OG0002735	0	1	1	1	1	0	1	1	0	6
OG0002736	0	1	1	1	1	0	0	1	1	6
OG0002737	0	1	1	1	1	0	0	1	1	6
OG0002738	0	1	1	1	1	0	1	1	0	6
OG0002739	0	1	0	3	0	0	1	0	1	6
OG0002740	0	1	1	0	1	0	1	1	1	6
OG0002741	0	1	1	0	1	0	1	1	1	6
OG0002742	0	1	1	1	1	0	0	1	1	6
OG0002743	0	1	1	0	1	0	1	1	1	6
OG0002744	0	1	1	0	1	0	1	1	1	6
OG0002745	0	1	1	0	1	1	1	0	1	6
OG0002746	0	1	1	0	1	1	1	0	1	6
OG0002747	0	1	1	0	1	0	1	1	1	6
OG0002748	0	1	1	1	1	0	1	1	0	6
OG0002749	0	1	1	1	1	0	0	1	1	6
OG0002750	0	1	1	0	1	1	1	0	1	6
OG0002751	0	1	1	0	1	1	1	0	1	6
OG0002752	0	1	1	0	1	0	1	1	1	6
OG0002753	0	1	1	0	1	0	1	1	1	6
OG0002754	0	1	1	1	1	0	0	1	1	6
OG0002755	0	1	0	1	0	1	1	1	1	6
OG0002756	0	1	1	0	1	0	1	1	1	6
OG0002757	0	1	1	0	1	0	1	1	1	6
OG0002758	0	1	1	0	1	0	1	1	1	6
OG0002759	0	1	1	0	1	0	1	1	1	6
OG0002760	0	1	1	0	1	0	1	1	1	6
OG0002761	0	1	1	1	1	0	1	1	0	6
OG0002762	0	1	1	1	1	0	1	1	0	6
OG0002763	0	1	1	1	1	0	1	1	0	6
OG0002764	0	1	1	1	1	0	1	1	0	6
OG0002765	0	1	1	1	1	0	1	1	0	6
OG0002766	0	1	1	1	1	0	1	1	0	6
OG0002767	0	1	1	1	1	0	1	1	0	6
OG0002768	0	1	1	0	1	0	1	1	1	6
OG0002769	0	1	1	0	1	0	1	1	1	6
OG0002770	0	1	0	0	0	1	2	0	2	6
OG0002771	0	1	1	1	1	0	0	2	0	6
OG0002772	0	1	1	1	1	0	2	0	0	6
OG0002773	0	1	1	2	1	0	0	1	0	6
OG0002774	0	1	1	1	1	0	1	0	1	6
OG0002775	0	1	1	1	1	0	1	0	1	6
OG0002776	0	1	1	0	1	0	1	1	1	6
OG0002777	0	1	1	0	1	0	1	1	1	6
OG0002778	0	1	1	0	1	0	1	1	1	6
OG0002779	0	1	0	1	0	0	0	3	1	6
OG0002780	0	1	1	1	1	0	1	1	0	6
OG0002781	0	1	1	1	1	0	1	0	1	6
OG0002782	0	1	1	1	1	0	0	1	1	6
OG0002783	0	2	0	1	0	1	1	0	1	6
OG0002784	0	1	0	0	0	3	1	0	1	6
OG0002785	0	0	1	1	1	0	0	3	0	6
OG0002786	0	0	2	1	2	0	0	1	0	6
OG0002787	0	0	2	1	2	0	0	1	0	6
OG0002788	0	0	1	1	1	0	0	3	0	6
OG0002789	0	0	1	1	1	1	1	1	0	6
OG0002790	0	0	1	2	1	0	1	1	0	6
OG0002791	0	0	1	1	1	0	1	2	0	6
OG0002792	0	0	1	2	1	0	1	1	0	6
OG0002793	0	0	1	2	1	2	0	0	0	6
OG0002794	0	0	1	1	2	0	1	1	0	6
OG0002795	0	0	1	1	1	1	1	1	0	6
OG0002796	0	0	1	1	2	0	0	1	1	6
OG0002797	0	0	1	2	1	0	1	1	0	6
OG0002798	0	0	1	1	1	0	0	3	0	6
OG0002799	0	0	3	0	3	0	0	0	0	6
OG0002800	0	0	1	2	1	1	0	1	0	6
OG0002801	0	0	1	1	1	0	1	1	1	6
OG0002802	0	0	1	1	1	0	1	1	1	6
OG0002803	0	0	2	1	1	0	0	2	0	6
OG0002804	0	0	1	1	1	0	2	0	1	6
OG0002805	0	0	1	1	1	0	1	2	0	6
OG0002806	0	0	1	1	1	0	1	2	0	6
OG0002807	0	0	1	0	1	1	2	1	0	6
OG0002808	0	0	1	1	1	0	1	2	0	6
OG0002809	0	0	2	1	2	0	0	1	0	6
OG0002810	0	0	1	1	1	1	1	1	0	6
OG0002811	0	0	2	1	1	0	0	2	0	6
OG0002812	0	0	1	1	1	0	1	1	1	6
OG0002813	0	0	1	1	1	0	1	1	1	6
OG0002814	0	0	1	3	1	0	0	1	0	6
OG0002815	0	0	1	2	1	0	0	2	0	6
OG0002816	0	0	1	1	1	0	2	1	0	6
OG0002817	0	0	1	1	1	1	1	1	0	6
OG0002818	0	0	1	0	1	0	2	1	1	6
OG0002819	0	0	1	0	1	0	2	1	1	6
OG0002820	0	0	1	2	1	1	0	0	1	6
OG0002821	0	0	2	1	1	1	0	1	0	6
OG0002822	0	0	2	1	1	1	0	1	0	6
OG0002823	0	0	1	1	2	0	1	1	0	6
OG0002824	0	0	2	0	3	0	1	0	0	6
OG0002825	0	0	1	1	1	1	1	1	0	6
OG0002826	0	0	1	2	2	0	1	0	0	6
OG0002827	0	0	1	1	1	1	0	2	0	6
OG0002828	0	0	1	2	1	0	1	1	0	6
OG0002829	0	0	1	1	1	1	1	1	0	6
OG0002830	0	0	1	1	1	1	1	1	0	6
OG0002831	0	0	1	1	1	1	1	1	0	6
OG0002832	0	0	1	1	1	1	1	1	0	6
OG0002833	0	0	1	2	3	0	0	0	0	6
OG0002834	0	0	0	3	0	0	2	1	0	6
OG0002835	0	0	0	1	0	2	3	0	0	6
OG0002836	0	0	0	6	0	0	0	0	0	6
OG0002837	0	0	0	3	0	0	2	1	0	6
OG0002838	0	0	0	3	0	0	1	1	1	6
OG0002839	0	0	0	6	0	0	0	0	0	6
OG0002840	0	0	0	1	1	1	2	1	0	6
OG0002841	0	0	0	1	1	2	2	0	0	6
OG0002842	0	0	0	1	1	1	1	1	1	6
OG0002843	0	0	0	0	5	0	1	0	0	6
OG0002844	0	0	0	0	0	6	0	0	0	6
OG0002845	0	0	0	0	0	6	0	0	0	6
OG0002846	0	0	0	0	0	6	0	0	0	6
OG0002847	0	0	0	0	0	6	0	0	0	6
OG0002848	0	0	0	0	0	0	5	0	1	6
OG0002849	0	0	0	0	0	0	1	3	2	6
OG0002850	2	0	0	0	0	1	1	1	0	5
OG0002851	1	1	0	0	0	0	1	1	1	5
OG0002852	2	0	1	0	1	0	0	1	0	5
OG0002853	2	1	1	0	1	0	0	0	0	5
OG0002854	1	0	1	0	1	1	0	1	0	5
OG0002855	1	1	0	0	0	0	1	1	1	5
OG0002856	1	1	0	0	0	1	1	0	1	5
OG0002857	1	0	1	0	1	1	1	0	0	5
OG0002858	1	1	0	0	0	2	0	0	1	5
OG0002859	4	0	0	0	0	1	0	0	0	5
OG0002860	1	1	0	0	0	1	1	0	1	5
OG0002861	1	0	1	0	1	0	1	1	0	5
OG0002862	2	0	0	0	0	3	0	0	0	5
OG0002863	1	0	1	1	1	1	0	0	0	5
OG0002864	1	0	1	1	1	1	0	0	0	5
OG0002865	1	0	1	1	1	1	0	0	0	5
OG0002866	1	1	0	0	0	1	1	0	1	5
OG0002867	1	0	1	1	0	1	0	1	0	5
OG0002868	1	0	1	0	1	1	0	1	0	5
OG0002869	2	0	0	0	0	2	0	1	0	5
OG0002870	1	1	0	0	0	0	1	1	1	5
OG0002871	1	1	0	1	0	0	1	0	1	5
OG0002872	1	1	0	1	0	0	1	0	1	5
OG0002873	1	0	1	1	1	0	0	0	1	5
OG0002874	1	2	0	0	0	0	0	0	2	5
OG0002875	1	0	0	0	0	1	0	1	2	5
OG0002876	1	0	1	0	1	2	0	0	0	5
OG0002877	1	0	1	1	1	1	0	0	0	5
OG0002878	1	0	1	1	1	1	0	0	0	5
OG0002879	1	0	1	1	1	1	0	0	0	5
OG0002880	1	0	0	1	1	0	1	1	0	5
OG0002881	1	1	0	0	0	1	1	0	1	5
OG0002882	4	0	0	0	0	1	0	0	0	5
OG0002883	1	0	1	1	1	1	0	0	0	5
OG0002884	1	0	1	1	1	1	0	0	0	5
OG0002885	1	0	1	1	1	1	0	0	0	5
OG0002886	2	0	1	1	1	0	0	0	0	5
OG0002887	1	0	1	1	1	0	0	1	0	5
OG0002888	1	0	1	0	1	1	0	1	0	5
OG0002889	1	0	1	0	1	1	0	1	0	5
OG0002890	2	1	0	0	0	0	1	0	1	5
OG0002891	2	0	1	1	1	0	0	0	0	5
OG0002892	1	1	0	1	0	1	0	0	1	5
OG0002893	1	0	1	1	1	0	0	1	0	5
OG0002894	1	1	0	0	0	0	2	0	1	5
OG0002895	1	1	0	0	0	0	1	1	1	5
OG0002896	1	1	0	0	0	0	1	1	1	5
OG0002897	1	1	0	0	0	0	1	1	1	5
OG0002898	1	1	0	0	0	0	1	1	1	5
OG0002899	1	1	0	0	0	1	1	0	1	5
OG0002900	1	1	0	1	0	0	1	0	1	5
OG0002901	1	0	1	0	1	1	1	0	0	5
OG0002902	1	1	0	0	0	1	1	1	0	5
OG0002903	1	1	0	0	0	0	1	1	1	5
OG0002904	1	1	0	1	1	0	0	0	1	5
OG0002905	1	1	0	0	0	1	0	1	1	5
OG0002906	1	0	1	1	1	1	0	0	0	5
OG0002907	1	0	1	1	1	0	0	1	0	5
OG0002908	1	0	1	1	1	0	0	1	0	5
OG0002909	1	0	1	1	1	0	0	1	0	5
OG0002910	1	0	1	1	1	0	0	1	0	5
OG0002911	1	0	1	1	1	0	0	1	0	5
OG0002912	1	0	1	1	1	0	0	1	0	5
OG0002913	1	0	1	1	1	0	0	1	0	5
OG0002914	1	0	1	1	1	0	0	1	0	5
OG0002915	1	0	1	1	1	0	0	1	0	5
OG0002916	1	0	1	1	1	0	0	1	0	5
OG0002917	1	0	1	1	1	0	0	1	0	5
OG0002918	1	0	1	1	1	0	0	1	0	5
OG0002919	1	0	1	1	1	0	0	1	0	5
OG0002920	1	0	1	1	1	0	0	1	0	5
OG0002921	1	1	0	1	0	0	1	0	1	5
OG0002922	1	0	1	1	1	0	0	1	0	5
OG0002923	1	0	1	1	1	0	0	1	0	5
OG0002924	1	0	1	1	1	0	0	1	0	5
OG0002925	1	0	1	1	1	0	0	1	0	5
OG0002926	1	0	1	1	1	0	0	1	0	5
OG0002927	2	0	0	1	0	2	0	0	0	5
OG0002928	1	0	1	1	1	0	0	1	0	5
OG0002929	1	1	0	0	0	1	0	1	1	5
OG0002930	1	1	0	0	0	0	1	1	1	5
OG0002931	1	0	1	0	1	1	0	1	0	5
OG0002932	1	0	1	1	1	0	0	1	0	5
OG0002933	1	1	1	0	1	0	0	0	1	5
OG0002934	1	1	1	0	1	0	1	0	0	5
OG0002935	1	0	1	1	1	0	0	1	0	5
OG0002936	2	0	0	0	0	3	0	0	0	5
OG0002937	1	1	0	0	0	0	2	0	1	5
OG0002938	1	1	0	0	0	0	1	1	1	5
OG0002939	1	1	0	0	0	0	1	1	1	5
OG0002940	1	0	0	3	0	1	0	0	0	5
OG0002941	3	0	0	0	0	2	0	0	0	5
OG0002942	1	1	1	0	1	0	0	0	1	5
OG0002943	1	1	1	0	1	0	0	0	1	5
OG0002944	1	0	1	0	1	2	0	0	0	5
OG0002945	1	0	0	3	0	0	1	0	0	5
OG0002946	1	1	0	0	0	1	1	0	1	5
OG0002947	1	1	0	0	0	1	0	1	1	5
OG0002948	1	1	0	1	0	1	0	0	1	5
OG0002949	1	0	1	0	1	1	0	1	0	5
OG0002950	1	0	1	1	1	1	0	0	0	5
OG0002951	1	1	0	1	0	0	1	0	1	5
OG0002952	1	0	1	1	1	1	0	0	0	5
OG0002953	0	2	1	0	1	0	0	0	1	5
OG0002954	0	1	1	0	1	1	1	0	0	5
OG0002955	0	1	1	0	1	0	1	1	0	5
OG0002956	0	1	1	0	1	0	0	1	1	5
OG0002957	0	1	0	0	0	2	1	0	1	5
OG0002958	0	1	0	0	0	2	1	0	1	5
OG0002959	0	1	0	0	0	2	1	0	1	5
OG0002960	0	1	0	0	0	0	2	0	2	5
OG0002961	0	2	0	0	0	0	1	0	2	5
OG0002962	0	1	0	1	0	0	1	1	1	5
OG0002963	0	1	0	1	0	0	1	1	1	5
OG0002964	0	1	0	1	0	0	1	1	1	5
OG0002965	0	1	0	1	0	0	1	1	1	5
OG0002966	0	1	0	1	0	0	1	1	1	5
OG0002967	0	1	0	1	0	0	1	1	1	5
OG0002968	0	1	0	1	0	0	1	1	1	5
OG0002969	0	1	0	1	0	0	1	1	1	5
OG0002970	0	1	0	1	0	0	1	1	1	5
OG0002971	0	1	0	1	0	0	1	1	1	5
OG0002972	0	1	1	0	1	0	1	1	0	5
OG0002973	0	1	0	1	0	1	1	0	1	5
OG0002974	0	1	1	0	1	0	0	1	1	5
OG0002975	0	1	0	2	0	1	0	0	1	5
OG0002976	0	1	0	1	0	0	1	1	1	5
OG0002977	0	2	1	0	1	0	1	0	0	5
OG0002978	0	1	0	1	0	0	2	0	1	5
OG0002979	0	1	0	1	0	0	2	0	1	5
OG0002980	0	1	0	0	0	0	3	0	1	5
OG0002981	0	1	0	0	0	0	2	0	2	5
OG0002982	0	1	0	3	0	0	0	0	1	5
OG0002983	0	2	0	0	0	0	2	0	1	5
OG0002984	0	1	0	0	0	1	1	1	1	5
OG0002985	0	1	1	1	1	0	0	0	1	5
OG0002986	0	1	0	0	0	2	1	0	1	5
OG0002987	0	1	1	0	1	0	0	1	1	5
OG0002988	0	1	0	1	0	0	1	1	1	5
OG0002989	0	1	0	1	0	0	1	1	1	5
OG0002990	0	1	0	1	0	0	1	1	1	5
OG0002991	0	1	1	0	1	0	0	1	1	5
OG0002992	0	1	0	1	0	0	1	1	1	5
OG0002993	0	1	0	1	0	0	1	1	1	5
OG0002994	0	1	1	0	1	0	0	1	1	5
OG0002995	0	1	1	0	1	0	0	1	1	5
OG0002996	0	1	1	0	1	0	0	1	1	5
OG0002997	0	1	1	0	1	1	0	0	1	5
OG0002998	0	1	0	1	0	0	1	1	1	5
OG0002999	0	1	0	1	0	0	1	1	1	5
OG0003000	0	1	1	1	1	0	0	1	0	5
OG0003001	0	1	0	0	3	0	1	0	0	5
OG0003002	0	1	0	0	3	0	1	0	0	5
OG0003003	0	2	0	0	0	0	0	1	2	5
OG0003004	0	1	1	1	1	0	0	0	1	5
OG0003005	0	2	0	1	0	0	0	0	2	5
OG0003006	0	1	0	1	0	0	0	1	2	5
OG0003007	0	1	1	0	1	0	1	1	0	5
OG0003008	0	1	0	0	0	1	1	1	1	5
OG0003009	0	1	1	1	1	0	0	0	1	5
OG0003010	0	1	1	0	1	0	1	0	1	5
OG0003011	0	1	1	0	2	0	1	0	0	5
OG0003012	0	1	1	0	1	0	0	1	1	5
OG0003013	0	1	0	1	0	0	1	0	2	5
OG0003014	0	1	0	0	0	0	3	0	1	5
OG0003015	0	1	0	1	0	0	1	1	1	5
OG0003016	0	1	0	2	0	0	1	0	1	5
OG0003017	0	1	0	0	0	1	1	1	1	5
OG0003018	0	1	1	0	1	0	1	0	1	5
OG0003019	0	1	1	1	1	0	0	1	0	5
OG0003020	0	1	0	1	0	1	0	1	1	5
OG0003021	0	1	1	1	1	0	0	0	1	5
OG0003022	0	1	0	3	0	0	0	0	1	5
OG0003023	0	1	0	1	0	0	0	2	1	5
OG0003024	0	1	0	1	0	0	1	0	2	5
OG0003025	0	1	0	1	0	0	1	1	1	5
OG0003026	0	1	0	1	0	0	1	1	1	5
OG0003027	0	1	0	1	0	0	1	1	1	5
OG0003028	0	1	0	1	0	0	1	1	1	5
OG0003029	0	1	0	1	0	0	1	1	1	5
OG0003030	0	1	1	0	1	0	1	0	1	5
OG0003031	0	1	1	0	1	0	1	0	1	5
OG0003032	0	1	1	0	1	0	1	0	1	5
OG0003033	0	1	1	0	1	0	1	0	1	5
OG0003034	0	1	1	0	1	0	1	0	1	5
OG0003035	0	1	1	0	1	0	1	0	1	5
OG0003036	0	1	1	0	1	0	1	0	1	5
OG0003037	0	1	0	0	0	1	1	1	1	5
OG0003038	0	1	1	0	1	1	0	0	1	5
OG0003039	0	1	1	0	1	0	0	1	1	5
OG0003040	0	1	1	1	1	0	0	0	1	5
OG0003041	0	1	1	0	1	0	1	0	1	5
OG0003042	0	1	0	1	0	0	1	1	1	5
OG0003043	0	1	0	0	0	1	1	1	1	5
OG0003044	0	1	0	1	0	0	1	1	1	5
OG0003045	0	1	1	1	1	0	0	1	0	5
OG0003046	0	1	1	1	1	0	0	1	0	5
OG0003047	0	1	0	1	3	0	0	0	0	5
OG0003048	0	2	0	2	0	0	1	0	0	5
OG0003049	0	2	0	1	1	0	1	0	0	5
OG0003050	0	1	0	0	0	1	1	1	1	5
OG0003051	0	1	1	0	1	0	1	0	1	5
OG0003052	0	1	0	1	0	0	2	0	1	5
OG0003053	0	1	1	0	1	0	1	0	1	5
OG0003054	0	1	1	0	1	0	1	0	1	5
OG0003055	0	1	0	1	1	0	1	0	1	5
OG0003056	0	1	0	1	1	1	0	0	1	5
OG0003057	0	1	0	3	0	0	1	0	0	5
OG0003058	0	1	1	0	1	0	1	0	1	5
OG0003059	0	1	1	0	1	0	1	0	1	5
OG0003060	0	1	1	0	1	0	0	1	1	5
OG0003061	0	1	1	2	1	0	0	0	0	5
OG0003062	0	1	1	0	1	1	1	0	0	5
OG0003063	0	1	1	0	1	0	0	1	1	5
OG0003064	0	1	1	1	1	0	0	0	1	5
OG0003065	0	1	1	0	1	0	1	1	0	5
OG0003066	0	1	1	0	1	0	1	1	0	5
OG0003067	0	1	0	1	0	0	2	0	1	5
OG0003068	0	1	0	0	0	0	3	0	1	5
OG0003069	0	1	1	0	1	0	1	0	1	5
OG0003070	0	1	1	1	1	0	0	1	0	5
OG0003071	0	1	1	0	1	0	1	0	1	5
OG0003072	0	1	0	0	1	0	1	1	1	5
OG0003073	0	1	0	1	0	1	1	0	1	5
OG0003074	0	1	0	0	1	0	1	1	1	5
OG0003075	0	1	1	1	1	0	0	1	0	5
OG0003076	0	1	1	0	1	0	1	0	1	5
OG0003077	0	1	0	0	0	0	1	3	0	5
OG0003078	0	1	1	0	1	0	1	1	0	5
OG0003079	0	1	1	0	1	0	0	1	1	5
OG0003080	0	1	0	1	0	1	2	0	0	5
OG0003081	0	1	2	0	2	0	0	0	0	5
OG0003082	0	2	0	1	0	0	1	0	1	5
OG0003083	0	1	0	0	1	0	2	0	1	5
OG0003084	0	1	1	1	1	0	1	0	0	5
OG0003085	0	1	1	0	1	0	1	1	0	5
OG0003086	0	1	1	0	1	0	0	1	1	5
OG0003087	0	2	0	1	0	1	1	0	0	5
OG0003088	0	1	0	1	0	0	1	1	1	5
OG0003089	0	2	0	0	1	0	0	0	2	5
OG0003090	0	1	0	1	1	1	1	0	0	5
OG0003091	0	0	1	0	4	0	0	0	0	5
OG0003092	0	0	1	1	1	1	0	1	0	5
OG0003093	0	0	2	1	1	0	0	1	0	5
OG0003094	0	0	1	1	1	1	0	1	0	5
OG0003095	0	0	1	1	2	0	0	1	0	5
OG0003096	0	0	1	0	1	2	0	0	1	5
OG0003097	0	0	2	0	2	0	1	0	0	5
OG0003098	0	0	1	0	1	0	3	0	0	5
OG0003099	0	0	1	2	1	0	0	1	0	5
OG0003100	0	0	1	1	1	0	0	2	0	5
OG0003101	0	0	1	1	1	0	1	1	0	5
OG0003102	0	0	1	0	1	0	0	3	0	5
OG0003103	0	0	2	0	1	1	1	0	0	5
OG0003104	0	0	2	0	1	1	1	0	0	5
OG0003105	0	0	2	0	2	0	0	1	0	5
OG0003106	0	0	2	0	2	0	0	1	0	5
OG0003107	0	0	1	1	1	1	0	1	0	5
OG0003108	0	0	1	0	1	2	0	1	0	5
OG0003109	0	0	1	1	1	0	1	1	0	5
OG0003110	0	0	1	1	1	0	1	1	0	5
OG0003111	0	0	1	1	1	1	0	1	0	5
OG0003112	0	0	2	1	1	0	0	1	0	5
OG0003113	0	0	1	1	1	1	0	1	0	5
OG0003114	0	0	2	0	1	0	0	2	0	5
OG0003115	0	0	1	2	1	0	0	1	0	5
OG0003116	0	0	1	1	1	0	1	1	0	5
OG0003117	0	0	1	1	1	0	1	1	0	5
OG0003118	0	0	1	1	1	0	1	1	0	5
OG0003119	0	0	1	1	1	0	1	1	0	5
OG0003120	0	0	1	1	1	0	1	1	0	5
OG0003121	0	0	1	1	1	0	1	1	0	5
OG0003122	0	0	1	0	1	2	1	0	0	5
OG0003123	0	0	1	0	1	0	0	3	0	5
OG0003124	0	0	1	1	1	0	0	2	0	5
OG0003125	0	0	1	0	1	0	1	2	0	5
OG0003126	0	0	1	0	1	0	0	3	0	5
OG0003127	0	0	1	1	1	0	1	1	0	5
OG0003128	0	0	1	1	1	0	1	1	0	5
OG0003129	0	0	1	1	1	0	1	1	0	5
OG0003130	0	0	1	1	1	0	1	1	0	5
OG0003131	0	0	1	1	1	0	1	0	1	5
OG0003132	0	0	1	1	1	1	0	1	0	5
OG0003133	0	0	2	1	1	1	0	0	0	5
OG0003134	0	0	1	1	1	0	1	1	0	5
OG0003135	0	0	1	1	1	0	1	1	0	5
OG0003136	0	0	1	2	1	0	0	1	0	5
OG0003137	0	0	1	2	1	0	0	1	0	5
OG0003138	0	0	1	1	1	0	1	1	0	5
OG0003139	0	0	1	1	1	0	0	1	1	5
OG0003140	0	0	1	0	1	0	3	0	0	5
OG0003141	0	0	1	0	3	0	0	1	0	5
OG0003142	0	0	1	1	2	0	0	1	0	5
OG0003143	0	0	1	2	2	0	0	0	0	5
OG0003144	0	0	2	1	1	0	0	1	0	5
OG0003145	0	0	1	1	1	2	0	0	0	5
OG0003146	0	0	1	1	1	0	0	2	0	5
OG0003147	0	0	2	1	1	0	0	1	0	5
OG0003148	0	0	1	1	1	1	0	1	0	5
OG0003149	0	0	1	1	1	1	1	0	0	5
OG0003150	0	0	1	1	1	1	1	0	0	5
OG0003151	0	0	1	1	1	0	1	1	0	5
OG0003152	0	0	1	1	1	0	1	1	0	5
OG0003153	0	0	2	0	2	0	1	0	0	5
OG0003154	0	0	1	2	1	0	0	1	0	5
OG0003155	0	0	2	0	1	0	0	2	0	5
OG0003156	0	0	1	0	1	0	2	1	0	5
OG0003157	0	0	1	1	1	0	1	1	0	5
OG0003158	0	0	1	1	1	1	0	1	0	5
OG0003159	0	0	2	1	1	0	0	1	0	5
OG0003160	0	0	1	1	1	1	0	1	0	5
OG0003161	0	0	1	1	1	1	0	1	0	5
OG0003162	0	0	1	1	1	1	0	1	0	5
OG0003163	0	0	1	1	1	1	0	1	0	5
OG0003164	0	0	1	0	1	2	0	1	0	5
OG0003165	0	0	1	1	1	1	1	0	0	5
OG0003166	0	0	1	1	1	1	0	1	0	5
OG0003167	0	0	1	1	1	0	1	1	0	5
OG0003168	0	0	1	1	1	0	1	1	0	5
OG0003169	0	0	1	1	1	0	1	1	0	5
OG0003170	0	0	1	1	1	0	1	1	0	5
OG0003171	0	0	1	1	1	0	0	2	0	5
OG0003172	0	0	2	0	2	0	0	1	0	5
OG0003173	0	0	1	0	1	0	1	1	1	5
OG0003174	0	0	1	2	1	0	0	1	0	5
OG0003175	0	0	1	1	1	0	1	1	0	5
OG0003176	0	0	1	0	1	1	1	1	0	5
OG0003177	0	0	1	1	1	0	1	1	0	5
OG0003178	0	0	1	0	1	2	1	0	0	5
OG0003179	0	0	2	1	1	0	0	1	0	5
OG0003180	0	0	1	0	1	1	1	1	0	5
OG0003181	0	0	1	1	0	1	1	1	0	5
OG0003182	0	0	1	0	1	1	1	1	0	5
OG0003183	0	0	1	1	1	0	1	1	0	5
OG0003184	0	0	1	2	1	0	0	1	0	5
OG0003185	0	0	1	1	1	1	0	1	0	5
OG0003186	0	0	2	0	2	0	0	1	0	5
OG0003187	0	0	1	1	1	1	0	1	0	5
OG0003188	0	0	1	2	1	0	0	1	0	5
OG0003189	0	0	1	1	1	1	0	1	0	5
OG0003190	0	0	1	2	1	0	1	0	0	5
OG0003191	0	0	0	3	0	1	1	0	0	5
OG0003192	0	0	0	1	0	1	1	2	0	5
OG0003193	0	0	0	3	0	1	1	0	0	5
OG0003194	0	0	0	2	0	0	1	2	0	5
OG0003195	0	0	0	1	0	1	2	1	0	5
OG0003196	0	0	0	3	1	0	1	0	0	5
OG0003197	0	0	0	1	1	0	2	1	0	5
OG0003198	0	0	0	2	0	0	3	0	0	5
